transect,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
oahu0012_0121,3.6598154527843363,-5.630694765719534,-2.824555558890143,5.601956635025748,1.1680380189724948,-5.012698587601592,-4.592630685929804,-0.718728235469611,4.303036028653725,3.1220854542098655,6.310309124439877,10.20614810682338,
oahu0012_0122,3.4427707302557824,-7.284247469103122,-4.691408550205569,6.121370260999657,1.8337895061827327,-4.6857248069893895,-4.494044210947807,-0.5720323111690668,4.123865778381415,3.8871118619154243,7.0639230865622356,11.212964032343285,
oahu0012_0123,5.629939264061681,-4.616843526179213,-5.53940073457916,2.9726592553370073,0.14088132602145573,-5.076424183243281,-4.438598348317349,0.22169256107860907,5.0070291532214455,2.560404895100679,5.559867478423354,9.698964969345985,
oahu0012_0124,3.848665098540654,-5.235488379949302,-9.143724576659425,-2.353259864822914,0.2487475698388582,-3.387128315314045,-4.073145412065386,0.7701727370533421,4.714558894982085,2.866787370444509,5.271011105381453,8.316873764061382,
oahu0012_0125,1.301871367877374,-5.4589595436474845,-6.785719956910019,-3.293205884254493,1.615158457103069,-0.4374128730471013,-2.146863001280457,0.5621263379337821,2.764487443522435,2.270459751715218,5.882814793569452,8.324710081039303,
oahu0012_0126,2.350139694026009,-8.17289956597698,-10.000982079309763,-3.3403205090677917,1.6610250238834954,-0.5712199355916867,-1.621994172171116,1.197874302111093,2.1640725173035933,0.12333966389052609,2.9637020210970224,5.88691514871051,
oahu0012_0127,1.6835978072957294,-4.621280635063128,-7.628715433810796,-3.3541458434490403,0.5818381387199096,-0.8219020957125576,-0.8857821548576758,0.22661147048048594,0.7922973074010531,0.25479875007478886,4.70464129811455,7.654709421544626,
oahu0012_0128,-0.02823473498390374,-3.815770070376959,-6.127021915161983,-2.0984020920835738,0.7207419345547968,-1.6061760871821107,-0.7824215515567835,1.3271714123345382,1.284370636761666,0.4618182411134777,6.115772803711778,9.524203707138597,
oahu0012_0129,-1.5801572876151302,-4.90943371088183,-5.315718497201691,0.07072484316504087,1.8222483269571401,-1.7363299927087976,-1.7073670018935492,0.014454983117194268,0.8367396009726388,1.9315056965604023,6.586456363114853,9.648419133286264,
oahu0012_0130,-2.1622588684444297,-4.314457272478154,-5.5074126323228905,-0.24094593098197373,1.7753205133386065,-1.3966902405887431,-2.674559957945275,-1.2044686789025958,1.574504477804056,2.92959533250514,6.629600839818443,9.194459470311054,
oahu0012_0131,-1.8909283928483949,-6.4999277086247975,-6.3174901059810775,-1.1625397856246087,1.7438781755058346,-1.6416166516839816,-3.441977837114661,-1.4179494452512753,3.1686810190317565,5.5891827365452205,7.00112432313511,8.669797420812047,
oahu0012_0132,-0.7468110580625009,-4.786076960702642,-5.312954136749192,-1.667324378697396,0.5988833908904826,-0.5567697499028808,-3.1410769089085577,-2.113103742001934,2.862596894677464,5.367857770832519,7.148444466252071,8.439134595926296,
oahu0012_0133,-4.1482890270603034,-2.6913905421105824,-1.2916135817543737,-2.0961092022589716,-0.5184776586541203,0.2967156077486378,-2.219717166423203,-1.9256122758566534,1.2710335560510344,4.767286643779947,7.6371263578321855,8.441511334433123,
oahu0012_0134,-5.411342582203659,-7.155098049302502,-3.942202906029337,-1.2025592135121232,0.19486429913988307,1.3569533822755326,-0.940655764474888,-2.020026448475325,0.6279343578454847,5.60267174576192,8.973422540249288,8.799037931567174,
oahu0012_0135,-6.630286658617382,-5.0203032729346955,-1.6730394515670222,-3.397078121487744,-0.6672881032467108,0.9578303320105848,-1.622171277343897,-2.734593030895299,-0.3052941853320234,5.0604485685006075,9.861208381802253,10.0037690620089,
oahu0012_0136,-6.708938455652908,-7.838752976422395,-1.0812634999301471,0.36569025986858117,1.663737482769538,2.2867319558759527,-0.7462207049794448,-3.8134495216252406,-1.5123132781248105,3.9074430852019253,9.525720503091817,9.273214899161854,
oahu0012_0137,-8.503686412887614,-16.795167905477225,-8.732212659896495,8.511610333893172,10.83134794088773,1.7045086840281072,-6.112131625926275,-6.229156041973382,-3.652402354649366,3.2314559194763732,7.1728449585047445,6.31548216959171,
oahu0012_0138,1.7619782728461963,-7.795414483543027,-10.28802239549849,-2.7803917678854346,1.9366789678828558,0.04647081246815952,-2.643067153241779,-4.444700967793947,-4.975640468819119,1.1053412180268711,3.824390558240538,2.550664209705196,
oahu0012_0139,0.20954480007021667,-3.879931821434351,-3.7505954445210485,-0.31645555694004335,-0.9157873898488269,-2.311686480902161,-5.549972152241203,-4.556788162745606,-3.7755440579335184,1.2452239958578013,2.499946237160502,1.2212226427280102,
oahu0012_0140,0.09837245154242386,-5.281655116431994,-5.0638013968569275,-1.405372381653423,1.4698706093775447,-1.080113364811553,-4.300238752081826,-2.4581248671938214,-1.784661837720441,0.605447730548663,0.6148103390101981,-0.7224945209844975,
oahu0012_0141,-1.2699787221304455,-6.322894156393956,-7.2685111100045106,-1.41617087392132,1.791536706566876,-0.4988410141750712,-4.038157166426297,-2.0436757456579504,-1.5126897617958743,1.4485588471346391,1.1591747107254176,0.7217731080501663,
oahu0012_0142,-1.4781883645222404,-9.397278550455038,-9.454767701122167,-1.030529828481158,3.3363418443069564,-0.0030885525093447387,-1.968746110987276,-1.5330738042951293,-2.0016491262915195,-0.1767338923622142,2.6859824424958996,2.9389097075946693,
oahu0012_0143,1.1562756757410975,-7.964080401561426,-5.546514931524876,1.424074272435124,3.5351339272141336,0.5706031445901609,-1.596224234031678,-2.125128148267439,-2.7611314612867566,-0.5167908578164254,3.1970551993929797,3.8157470965438223,
oahu0012_0144,2.116159359688694,-4.685794917154803,-7.738750400735975,-1.0350429585046421,3.1715275431042236,0.7561383328831877,-1.993621629272505,-1.2279154713545242,-1.7395191559857943,-1.1088199096661777,2.3933158875235163,3.635790349162774,
oahu0012_0145,-1.1315587129844384,-4.631642412420993,-3.9398183926686037,0.18974201294596607,2.7411096817697214,-0.3894243543551745,-3.453104647435552,-0.9100487025135442,-0.493063182987669,1.194074977552035,2.7643956429603103,3.8704278275391295,
oahu0012_0146,1.6467768430595702,-0.8564675683965748,-3.766948946780806,-2.2383748461547626,0.8564667845269225,-0.7384700529878818,-3.328152617604613,-0.03344360666115583,1.2256508217515447,1.602309680267061,2.8296044866274936,3.8484165622256454,
oahu0012_0147,4.146834488376238,-5.306495377480457,-8.838139442899406,-1.6584743389661751,0.43963349468958046,-0.7945156143688703,-2.8477442839667337,0.7270234441242319,1.1748936976813005,0.22876272625728106,1.584156201173502,2.6588850985779175,
oahu0012_0148,-8.519807019589514,-4.943753535315522,-2.362438443692228,1.0468657442264448,0.07461102228905567,-1.021942415423102,-3.7723005199500896,-1.2806372625007216,0.8962435143561194,0.5225083969362101,-0.13363271584283606,-0.4632239312789259,
oahu0012_0149,-13.202034735116602,-8.862596331295451,-6.728560114058576,0.5733621558280608,0.18867551001034266,0.03808506174066668,-3.9265860343935657,-2.170397289984439,-0.39260462475749985,-1.3494008749501503,-1.3310183767038823,-2.01436946747784,
oahu0012_0150,-5.303105207679094,-1.7192954896236903,-6.158748512984211,-1.0223364393892864,2.1908035598842504,0.23166576744799133,-4.567980731051784,-1.714892982973703,-0.4250600429981735,-2.6106859378533755,-2.248703540761918,-2.813349808852585,
oahu0012_0151,2.191509757960631,-14.16338859662151,-14.868755504741934,2.258545666294641,5.715361795634396,-2.2118862529257313,-6.541985427727936,-3.3163157648458186,-0.9184860421380715,-1.7125861273053575,-1.580164673601491,-3.260359204489023,
oahu0012_0152,0.31118615062838273,-8.575449468377249,-13.004979531329317,-0.27406525467931997,3.198200478781019,-0.9926405852855926,-6.1206077470146925,-1.2520098597889249,-0.15779500706022392,-3.2981885140370704,-3.0901587186715145,-4.317345207322588,
oahu0012_0153,0.29508852519654033,-6.134018346414295,-11.242203909559308,-0.6669674598854662,2.9305110051249077,-0.4373129543974821,-4.490496010150144,-0.8288975941788017,-0.43476918570074713,-3.4959662197762764,-2.7499419232528424,-3.6099535117460877,
oahu0012_0154,0.7730215553466308,-5.767307099038996,-8.100769636895036,0.8508095579561038,1.9101671929711952,-0.37512059190349634,-5.11063138894054,-1.937651394172312,1.1014124424642613,0.3595317353496786,-0.7189999078035354,-1.4924577313918297,
oahu0012_0155,0.10891034873331991,-1.539311350784241,-6.79949186449276,-1.6095666018292227,2.8216495169783005,-0.30453147730627034,-5.548972027606828,-2.6890257683227907,0.6874969283220066,0.4577114744838656,-0.005170544164199302,-0.07804983537343366,
oahu0012_0156,-4.513169912071541,-5.926003360484618,-7.250773293219644,1.5109401285541637,5.66616814927416,1.4187782870333423,-4.9662626087816015,-2.0709135211363288,-0.3608052346748065,0.4683230469733476,1.3153076157989345,2.068795808398141,
oahu0012_0157,-5.36861551745784,-5.454874866225345,-5.361339316962618,1.9325872471293584,5.704393222848536,1.6995161517048678,-4.769816525684235,-1.7396634996079736,-0.5805320612810615,-0.30079329323885373,1.5145681400097304,2.0714543949232063,
oahu0012_0158,-5.71373571511654,-4.315493116318134,-3.586123656413372,3.1673551203179233,6.9133558436483264,1.5645884460784154,-4.725414689098408,-1.543223198782986,-0.4138658888475238,-0.29828148802773913,1.1690133343483422,1.5082724065384718,
oahu0012_0159,-4.603266257812437,-3.9758464432117635,-2.9467967495417233,3.208059756386705,6.7425183507931505,2.054077595497923,-3.428025590908771,-1.371087257622682,-0.6307798797051771,-0.796970216234337,0.6745175583567745,1.0445744880789325,
oahu0012_0160,-5.893880730006303,-6.446784765863284,-4.332253637267735,3.905463901136846,7.743222924813866,2.4471228557719105,-2.757161427321745,-0.7633071284852656,0.15577889408078435,-0.5779308614682996,0.35148290677404903,1.0134559186952354,
oahu0012_0161,-4.453274394838613,-4.278080147877526,-2.886526837979236,4.237757805741045,6.157295588288021,1.8123700821959552,-2.3497957912009797,-0.2379769852853463,0.5712766053620221,-0.556547138864696,-0.27736726416133406,0.8194171124542049,
oahu0012_0162,-2.509030212048967,-2.701319777546477,-2.438945772849399,3.822253132166701,4.577663822746573,1.9241215179767512,-2.2048875394435075,-1.0112310541149074,0.626162825199954,0.5002977009510818,0.3551884694081821,1.3265745416413046,
oahu0012_0163,-1.349883283996956,-1.4462540143519211,-3.4636040261634093,3.086865142757059,3.2576767435056473,2.291734642201519,-1.8787630774902968,-1.2658910673907222,0.5517089352357857,1.3080568209667136,0.9136198294974179,1.9198596904025276,
oahu0012_0164,-3.6890884606456598,-2.1513962208310566,-1.4139794430637846,6.758201310187651,3.056117362474505,1.0348624697334925,-2.539208762641893,-1.0452711444093932,0.9310688701730502,0.9289343505919093,0.9654435045706523,1.9457701339064126,
oahu0012_0165,0.8931370080601657,-2.825946194254041,-5.472252646576912,5.183313088715228,0.9569673994346426,-1.6874388540976955,-3.323862836280619,0.4362578378839323,2.2083432572853208,0.6814512865855828,0.4538118268979031,1.3665749117898647,
oahu0012_0166,-2.2371606608674086,-3.408919355589444,-5.0825853823149805,4.968586015507508,2.3681495234004157,-1.4606801439861272,-1.8027931840800373,0.3245969893424929,0.9719828329879192,1.4114781421166187,2.8522266439854125,2.7804837785804275,
oahu0012_0167,0.3347329142846845,-1.8338533831130903,-4.285132188668926,5.317949672000862,1.7059094327736537,-1.722722062272193,-1.6589108864536488,0.393970431106681,0.6714294231329435,1.8408080670401838,3.6332287738053624,3.3841750473124073,
oahu0012_0168,0.22747770541415122,-1.1270569465054976,-3.4186703213853273,3.887596212144543,0.5178098693295379,-2.4927472042331758,-2.346792972539226,-0.14568974744338536,0.036363453874070084,2.806531859004149,5.762788295792587,5.810942630366347,
oahu0012_0169,-0.7388768131976801,0.6318736212962587,-1.9179013053784113,3.651937616903151,0.05630892288149376,-3.0057209879997338,-3.001543880453675,-0.18184383496287507,0.776941634098225,3.2115297903992963,4.3768580099058605,4.283425329278044,
oahu0012_0170,-1.6816233964302651,-0.12291955325051591,-2.7644176576955006,1.60033108228419,-3.7262749965946402,-4.5134721944768765,-2.6457862420062375,0.26066951057065213,0.18587501304850643,2.7312199734150617,3.912868932230129,4.448712964346254,
oahu0012_0171,-2.6874286073452045,-0.6493083101258754,-2.239002127096063,2.1155165548400587,-2.2378534208415175,-3.1207878035884664,-1.5248828760400037,1.15672505496912,-0.06943989288883101,1.2504250869649502,3.5714261974987704,4.914820382291606,
oahu0012_0172,-4.949025552088474,-1.56093088485866,-0.4020922294697505,2.2957417875228856,-2.7990575140207206,-2.405868727788254,-0.790298520001401,0.8288878351265851,-0.39769182035688255,1.1511218613132688,4.54393899197263,6.435693855224239,
oahu0012_0173,-6.898319688882239,-2.054318369508894,0.455454396523013,2.4974579886906363,-2.548556401203112,-2.0767214479804257,-1.4282385418159684,0.851194498514096,-0.19119469590941382,0.972983335833621,5.401349240520584,8.547291270554977,
oahu0012_0174,-9.920095188991496,-1.8239113447557647,2.9922610224803594,3.4856864216972103,-2.1151235740052283,-2.147880887340813,-1.725263523837815,0.7747391301473301,0.8151669078525674,2.8627759464635023,8.40446100323481,11.549632740357174,
oahu0012_0175,-6.658801822659422,-2.4444942261600886,-1.2771563276631233,1.0332284370989364,-1.0065521334708543,-1.2406393038783008,-0.9657258307138115,0.6287111228041035,0.7218357542450644,3.5858824677688803,9.574243387699275,11.93493281719018,
oahu0012_0176,-4.386773778480569,-0.043172736680633074,0.4563919089503515,1.8325709308752955,-1.503385208736031,-0.9980391451667324,-0.334033556814901,1.0272274649563182,1.6203714501543047,3.987817767469331,8.185715625245484,10.047010326309683,
oahu0012_0177,-6.21355952540705,-1.058091575092693,1.7961750092161461,5.589725067071009,0.4469216142434346,-0.5904360668846148,-1.0383440300093947,1.0503575865727328,1.8880135773052225,2.5088994969969227,7.206442777358666,9.701615188471468,
oahu0012_0178,-6.458155409862001,-3.958362576197193,0.035301688968117924,5.127906726591763,0.9599463381661961,-1.141386028357861,-1.2606059856269087,0.9412381872301961,1.7894715335180704,1.4699535436792186,5.493882023341191,7.053789456138242,
oahu0012_0179,-6.424070490328552,-5.13481696265714,-2.4003802303791564,4.514594366496445,1.4742657076427912,-0.2517637233866525,-1.0513780646009674,0.6066692967839347,1.3199254155531532,1.420597145289762,2.968391755162703,3.8147402137749165,
oahu0012_0180,-6.484036530128895,-4.30349709787931,-0.9926893580189734,5.995731074991585,2.1529770780401734,-0.2619451059415522,-1.8444084017270177,-0.6316326021078696,1.087676835328784,0.5774169769929616,2.0643291718326484,3.2924330621613986,
oahu0012_0181,-7.677945120735707,-7.389826879566286,-1.0268060318482164,5.988201836005011,2.708592989099234,0.5325066131795736,-0.6902640254592314,-1.2646918299902166,-0.3643475928142375,0.6288181951744722,2.7911731488972746,3.777911506577032,
oahu0012_0182,-5.364470414484175,-4.219494797720284,-2.677335591872106,2.011328507794223,1.9449862796756388,-1.2127178686088176,-1.7009461890741588,-1.0239660050508594,-0.6950480650127624,0.9262840620826128,4.017408536195582,4.305679561505728,
oahu0012_0183,2.680566343968492,-6.096321312257041,-9.298649727819337,-1.7821181106959783,3.3046869191838684,-1.2536001352448347,-2.1470287396671113,-0.8861979233669024,-0.02595597949427342,1.4587386117736654,4.898486891657509,5.266202628687001,
oahu0012_0184,1.4277690173631132,-6.541240994110605,-7.677613214065228,-2.507894254916833,0.5650923771297994,-3.4276290121975563,-3.618783464962155,-1.8114808144504906,1.1986609401073118,2.508600801367654,5.403796176828226,5.928825300213571,
oahu0012_0185,-3.9300256213010734,-8.030605247867953,-4.2466777152661335,0.8909734472187826,1.4734711056525602,-2.3262601907637195,-4.148183993443908,-2.273862028963457,0.4956067594564086,2.2552022754809893,4.675129517966681,5.241274109826335,
oahu0012_0186,-6.8324641169310585,-7.578312556872297,-3.0999794612828877,-0.24260982732858116,0.8552679955839636,-1.9333609970702605,-5.2412579191935125,-2.0499578478130527,1.672186881532986,2.2028989290858463,2.8846770979720837,3.2225649973966894,
oahu0012_0187,-5.01621829781513,-4.546005654565742,-4.292544728591597,-2.2761567345809754,-0.8458969311960848,-3.232881118495876,-4.719377339922881,-1.5802327370326126,-0.5588177524807368,0.08918782758131497,1.3746685133786003,2.004395398080717,
oahu0012_0188,-7.93870083686437,-6.0156455799228175,-4.225818877574885,-2.190956934300399,0.46224868628555577,-3.3165465189234613,-5.8706864941015215,-2.378286760468071,0.23373062869579642,1.4785570230574603,1.363122175361933,1.184949391435916,
oahu0012_0189,-6.441018707435706,-6.750013130224543,-6.307960066894545,-1.429980582373754,0.9835155388261043,-2.2148935686124527,-4.310361020594977,-2.2661474604003415,-0.13641464070797435,1.469135479700655,0.862086351752325,0.5392493390991623,
oahu0012_0190,-3.6766059853350557,-6.482466970002966,-6.807275666796867,-0.29127146647436003,2.6513538761767284,-1.625178416861344,-4.302772128388066,-1.8536259593468363,-0.30882110220844844,1.571438042675216,1.7447575625507938,2.5813448058105153,
oahu0012_0191,-4.051689460116113,-6.0306858454227905,-6.1984545406071705,-0.25215579122344767,2.222580688524058,-1.8528953706466456,-2.3822940116725237,0.4016007661780921,-0.48425918329014556,-0.9471372992549162,1.2869940908724429,3.507731716264002,
oahu0012_0192,0.6402385373789087,-6.2122417981467395,-5.681019878369883,0.5850990427224853,2.4859011588885314,-1.4685813704477175,-1.539756629773908,1.1365255518345656,-0.8009281077493831,-4.013346731041987,-0.46226098191703585,2.4065130555424257,
oahu0012_0193,-0.21640290556455666,-4.949769862961607,-4.291806306456176,1.1939566390437582,2.7801096628523068,-0.42192352889300616,-2.1684013397168305,-0.13305232754014099,-0.7318834483053351,-1.5582258753788472,1.0074081491912683,3.1278062203293833,
oahu0012_0194,0.6347004873470358,-3.609469001580589,-1.6978905820062367,2.0220819378366643,2.0181352842149853,-1.0439991809978746,-4.224188829371067,-1.3745571642686187,-1.5558885784520688,-3.0613774332321193,-0.8396421458223305,1.396009556970789,
oahu0012_0195,-1.9525040556985984,-4.438512771029638,-1.8788757762421198,3.1455044197289284,2.5107479981015235,-2.0414491203955256,-4.2821678866813695,-0.31544173395322944,-0.07310370622331977,-5.244325430195064,-4.360643600231682,-2.218519339597951,
oahu0012_0196,-4.352607096320804,-6.437366620427703,-1.8008788149512862,3.049043154397917,2.129044437088291,-0.6715354112335723,-2.2409289814003586,0.1833615778837631,-0.6031274136341787,-6.19553765840748,-3.5451619881314897,0.05737318704694299,
oahu0012_0197,-5.525597443472909,-6.209740394998884,-0.07965128195105191,4.744097035744507,2.398932363095902,-2.2798468144977027,-3.4334525103493343,0.9764203602310062,1.2895908948563413,-5.441821488968291,-1.4526163548543667,2.748624374922409,
oahu0012_0198,-6.4742474669758545,-8.47345315263172,0.03271980627385318,6.707418234101761,1.4759765932928357,-2.203425067464269,-1.9521559922690583,0.32327607693469923,-0.23348686674124702,-1.2333155997741307,1.0548515300367347,2.854103200744226,
oahu0012_0199,-4.007248672395208,-8.639721642602261,-0.7361732439378252,5.549506381617258,1.8451259876372794,-1.8960351835694509,-3.6025746451011655,0.15349525500090083,0.5617028057338523,-1.2117919154717522,1.248202034424111,3.482171335959193,
oahu0012_0200,-3.399524466571616,-6.7117826049789855,-1.4617508671773867,2.6601875312231593,-0.5966950464007197,-2.5242087712156267,-2.3420345643530105,0.5790478610877435,0.067100863618851,-2.126146392585412,-0.08126164114844586,1.9454803331517783,
oahu0012_0201,-2.4615193747771804,-6.500010681542128,-3.4314744179422183,-0.6638547867921518,-0.4597077434461498,-1.8244686398399308,-2.6918763552688785,0.09784643229863982,0.726132537354995,-1.5843934272420288,-0.29782426467481576,1.0479984114576055,
oahu0012_0202,-4.12298706688017,-7.086523202534284,-3.2392611348414206,-2.0277751544844245,-1.6607308514758183,-2.289381913821992,-2.13806073440884,1.052976548775278,1.3652068262907118,-1.0122967052460439,0.7993583648424951,2.6566300935763754,
oahu0012_0203,-4.677415354982478,-7.352156589963115,-3.16933196108278,-1.7934931351472085,-1.6847518854995382,-2.9567692556184393,-2.8769072909479236,1.2920356524799788,1.6002279415114853,-0.799744926548328,2.242258348333552,4.753606673940917,
oahu0012_0204,-3.409938566962522,-6.490830394599648,-4.14475994829872,-3.1332250093391494,-2.574769924675143,-2.7436563043710622,-2.9420719508226836,1.511796374458133,1.352731234279345,-0.7214824102920983,2.7863591012568283,5.277766387679253,
oahu0012_0205,-4.348421983539822,-5.9169927753895895,-1.966666490655804,-0.42185061139242164,-0.6492600551300235,-3.040592052842806,-3.335969285231633,1.4771361906873033,2.0733576158042006,-1.596760408487973,1.6975987368479402,4.3105884003006185,
oahu0012_0206,-2.744861313022083,-4.206585119940493,-2.287648135072355,-0.9971275960365145,-1.0169587931433612,-2.34493575295448,-3.7958667686280307,0.3086254302842416,2.3614005620384506,-1.0666207114449666,1.5397423986369267,4.274742880442363,
oahu0012_0207,-2.4607164069242313,-3.6556366801622264,-2.3068462646414223,-0.1339406097758775,0.5447149853924367,-1.4283225681436977,-2.885286383805666,1.157776351291251,3.3738296404631996,-1.1137019390669398,2.0508541217427907,4.862085428859669,
oahu0012_0208,0.560200922754677,-0.68597912392664,-2.4575496152994285,-2.295134813145531,0.1764876997076937,-0.9777993541030278,-2.256559407984512,1.1020220252601094,3.197564089844095,-1.403028805485391,2.361510079916654,5.679345056451157,
oahu0012_0209,2.7328285652171695,0.05488603583554136,-2.499802508682277,-1.3963765594387332,0.13743769967427438,-0.8010841617345028,-1.3364844390924007,2.0787144133230564,3.2556444008005885,-1.2937332066742169,2.867298873363028,6.213937177171595,
oahu0012_0210,1.0596604528092308,-0.5573511796999073,-2.2078229820636777,-1.4353471832339029,-0.5444868317108216,-0.9130389980450272,-1.085720099243315,2.762195685654777,3.4205369318916485,-1.0463975055136376,2.1926822590216264,4.8767029912217605,
oahu0012_0211,0.4460230090392473,0.22399926049396296,-1.0373721109327452,-2.05245039397413,-1.2429306844008738,-0.07708749882898326,0.27757766642958887,2.4960944510683616,3.638717069259675,0.829192659565677,2.0983601143426256,3.209348155982805,
oahu0012_0212,-1.941782891055166,-0.3525138242030319,-0.3038863751754946,-1.75704541399547,-1.5733740365851554,-0.23051890046346588,0.9750434334770877,2.4672475802296088,3.2550234888536487,0.5075366428993086,1.8752179821629966,2.830379242309273,
oahu0012_0213,-0.05898435526173619,-1.837399108865805,-1.4553671955536793,-0.8140649683157923,-1.8304387947280603,-0.948190920136704,0.3529971816560099,2.3408107128428033,2.9508106975939348,-1.1725307758516184,1.3198570398764058,3.524553723260919,
oahu0012_0214,-0.7248453964675113,-1.6660147290267484,-0.7036423021149623,0.1161616660270541,-1.7319466807389654,-1.230393710127842,0.07496968945267345,1.8920456177624903,3.121560489547839,-0.11575158539124396,1.7961133538679437,3.677688566092945,
oahu0012_0215,0.3463798353535119,-0.5435214818395563,-1.4175452130313906,-0.3544741750247737,-1.3370387090632916,-0.547305028333556,-0.7742106990039874,1.42098109867173,3.0244067123730205,0.4111270740169402,1.9902591833404624,3.8667967008345463,
oahu0012_0216,0.7058534713180857,1.5335928141395445,-0.8595548046136344,-2.0773270561932557,-2.725742278649144,0.04428024358791312,0.4788102066842136,2.382671602754141,2.061611064591751,-1.913222355045595,1.4315802799747621,3.9287969045916533,
oahu0012_0217,0.9149349930554015,0.8961505752191712,-0.8666504429970877,-2.4845238589084615,-3.4652971492533897,-0.7039812443896877,-1.0344866758749682,0.6480977949767374,1.544244643669312,-3.2130609302184236,0.1722839759318599,3.572855319568449,
oahu0012_0218,1.2076027749514726,0.922830605394819,-0.9605903823045683,-2.864267619263874,-3.430650250646675,-0.9854776610483628,-0.37801861635670264,0.2553925567431366,0.29576535392261394,-1.2733151624225205,2.339117285521265,5.650280556568963,
oahu0012_0219,1.5144291441095796,1.5391392922551268,-1.347400656789536,-4.103139853523381,-2.789834925599098,-0.07445049331078894,-0.5554822270613655,0.366037500804992,1.080599578271596,-0.0653559400360782,3.7342505902974805,6.461666555794192,
oahu0012_0220,-0.09816846655668221,-0.5122994474631346,-0.8561337569473901,-0.9207357651636667,-1.9338660541583756,-0.05454034766875254,-0.600244544608735,0.22683594407482965,0.5195586698767078,-0.41905534411084217,4.249907026653754,7.007371546971242,
oahu0012_0221,-0.13423488787252374,0.16169204665900166,-0.5625010088590396,1.521266774355806,-0.8360311261919708,-1.6702041966772365,-1.0729787528216055,1.7300289072752921,1.391290866370703,-0.21078796801926633,4.576159375758893,6.949197085090515,
oahu0012_0222,0.01551257915384364,-1.6221918661022712,-3.2461530989608676,2.092673645111758,1.1965020828332504,-1.2974213715698215,-1.1040693548810132,1.1356619550329492,1.118493062775739,0.33056954708322106,5.560623208495259,7.642570592604052,
oahu0012_0223,-3.0128704418052417,-5.488557118697962,-6.889782040955838,2.5094925902817513,3.710930864375243,-0.9972142278359196,-1.770077270920253,0.20874967741663145,-0.38501223750923075,-0.13161229494541,4.724812238726591,6.579833957145969,
oahu0012_0224,-6.468505470525489,-10.248781620258693,-10.507783744066609,1.0671002542052712,4.802253136886223,-0.356703035176604,-2.5868282705510954,-0.7446457185190692,-0.4390195747954996,-0.22865446724644714,4.02414326205595,5.969442630385671,
oahu0012_0225,-5.211166964715987,-11.588213028333604,-11.983075313660022,-0.11655219656813745,4.470940654941483,-0.9289498648857378,-2.838973262410706,-1.052700532417794,-0.8969950639070793,0.3839644453223742,5.181406122871745,7.067314045042002,
oahu0012_0226,-3.311875507679119,-9.742864734607332,-10.433850894337038,0.8865836637880298,2.7131837436889636,-2.5064645222354796,-2.4406640598407896,-0.138051652137043,-1.108631672633127,-2.105142413301427,3.984072893958988,6.7709435310822945,
oahu0012_0227,-0.8779505672330884,-8.852241462959649,-8.587598560776629,1.6847423853196235,3.3079507651086013,-3.2146086124071305,-4.3986248430375054,-0.2895190553646743,-0.37472718190410337,-1.01619260642399,3.599250157819912,6.443767071404443,
oahu0012_0228,0.346722316968889,-6.391982969746778,-6.648536469503731,1.9536369357183279,2.3428056233998564,-2.888388559013045,-3.8851806573365297,0.18168422218129834,0.013014343205132787,-1.3800587071225843,3.4892172675864552,6.499411272071937,
oahu0012_0229,0.8913505067871882,-6.289265097093168,-6.241336432899924,1.8346734981155906,2.9140869348456127,-2.3120741377582696,-4.042100337355794,-0.89625049164578,-1.9161602887424867,-2.914757043959436,3.231928818861318,6.175645046524975,
oahu0012_0230,0.3929544103720212,-7.848913749366286,-9.480800307903404,1.9113977343105173,6.280871280736004,-0.3903722697733359,-4.561328773106029,-1.9551357928381699,-2.531109012849568,-2.3804185968926816,3.334711356384008,5.280759230678245,
oahu0012_0231,1.8739144788153899,-9.447356805003182,-13.036948204086872,-1.2929458888020013,4.75590476895345,0.1877938404150286,-1.4502743780412253,-1.3010750069990382,-1.7204663695827167,-1.2644478133689951,2.1182468585398238,2.99654528975458,
oahu0012_0232,3.3298103300231237,-9.804915481154437,-13.595696933418308,-0.18719929455301074,6.832949907725395,0.9418220571171109,-2.1991446071497354,-2.6241823642957693,-2.965656885880747,-0.47351557022371354,2.9410746541835833,3.5110448201001763,
oahu0012_0233,-0.5603038253370844,-8.592663605773682,-12.443466149867394,-0.0505810390024528,7.88879165479361,-0.13667683102086253,-5.505657384660564,-4.265245991605468,-2.6305871656438864,0.6683318877391635,4.4618329292975325,5.107248423829049,
oahu0012_0234,-0.752069388965407,-11.613843722999093,-10.206341004513357,4.6373933637085285,7.6948758927672305,-1.1584047969933757,-6.277583841401155,-3.014919973429083,-0.1798912695431662,1.021476095553871,3.6876185847421197,4.837334062768709,
oahu0012_0235,-3.5896300570323687,-10.552905306131557,-5.6714946143640965,5.16087391731005,7.089119374709004,-0.07327510382217547,-4.524009288894838,-1.4144519067504024,1.0675242019171554,1.105636818216406,4.202431303906005,6.520341596165684,
oahu0012_0236,1.1574325352868713,-3.0588818388188477,-0.331194982053574,6.492166760809534,2.9609312104936554,-2.698605584330499,-7.693530386126487,-4.5924209547950205,0.6879940818438899,3.979424673601532,9.370522195240461,10.788639892057882,
